5.1,0.13999999999999999,0.16867469879518074,0.11809815950920247,0.028239202657807307,0.09027777777777778,0.23271889400921658,0.11509543088490308,0.4961240310077518,0.08426966292134831,0.43478260869565216,0.5
6.7,0.08,0.2469879518072289,0.1303680981595092,0.05813953488372093,0.1701388888888889,0.3686635944700461,0.15982263350684237,0.32558139534883723,0.20224719101123595,0.2608695652173914,0.5
6.1,0.16,0.1987951807228916,0.1549079754601227,0.04485049833887044,0.09027777777777778,0.2119815668202765,0.15615962984384038,0.4806201550387596,0.16853932584269665,0.3188405797101448,0.5
6.2,0.24666666666666667,0.1566265060240964,0.05828220858895706,0.08970099667774087,0.2152777777777778,0.4608294930875576,0.13283208020050039,0.4263565891472868,0.16853932584269665,0.2608695652173914,0.16666666666666666
5.9,0.24,0.1987951807228916,0.00920245398773006,0.0664451827242525,0.03819444444444445,0.2557603686635945,0.08155002891844917,0.5736434108527132,0.12359550561797752,0.5072463768115941,0.3333333333333333
6.5,0.08,0.18674698795180725,0.023006134969325152,0.0398671096345515,0.1076388888888889,0.20506912442396313,0.0448235974551747,0.18604651162790686,0.21910112359550563,0.5797101449275363,0.5
7.9,0.4566666666666667,0.0,0.021472392638036807,0.12458471760797345,0.027777777777777776,0.03686635944700461,0.17505301715827998,0.47286821705426363,0.25842696629213485,0.4202898550724638,0.5
7.5,0.13333333333333333,0.23493975903614459,0.14723926380368096,0.05980066445182724,0.2013888888888889,0.46774193548387094,0.1945247734721407,0.3410852713178295,0.2303370786516854,0.23188405797101444,0.5
6.4,0.07333333333333333,0.25301204819277107,0.0352760736196319,0.03820598006644518,0.1076388888888889,0.1774193548387097,0.0711393869288601,0.44961240310077505,0.10674157303370785,0.5362318840579708,0.5
7.1,0.18666666666666665,0.14457831325301204,0.018404907975460124,0.026578073089700997,0.1076388888888889,0.22119815668202766,0.06149990360516516,0.4806201550387596,0.20786516853932585,0.6956521739130436,0.5
6.8,0.35333333333333333,0.024096385542168676,0.013803680981595092,0.079734219269103,0.013888888888888888,0.009216589861751152,0.15693078850973452,0.5426356589147286,0.21348314606741572,0.21739130434782608,0.3333333333333333
5.6,0.2733333333333333,0.0783132530120482,0.05981595092024539,0.04983388704318937,0.05555555555555555,0.2534562211981567,0.06921149026412153,0.5426356589147286,0.3820224719101124,0.826086956521739,0.6666666666666666
7.1,0.15333333333333332,0.15060240963855423,0.1625766871165644,0.06478405315614619,0.1076388888888889,0.2995391705069124,0.18353576248313047,0.32558139534883723,0.10112359550561799,0.21739130434782608,0.3333333333333333
4.7,0.39333333333333337,0.05421686746987952,0.006134969325153374,0.018272425249169433,0.013888888888888888,0.0069124423963133645,0.0021206863312115583,0.44961240310077505,0.06741573033707866,0.8115942028985507,0.3333333333333333
5.9,0.06666666666666667,0.16867469879518074,0.06901840490797545,0.04983388704318937,0.1701388888888889,0.3064516129032258,0.08752650857913999,0.3410852713178295,0.12359550561797752,0.47826086956521746,0.5
8.7,0.14666666666666664,0.20481927710843376,0.06441717791411043,0.014950166112956813,0.0763888888888889,0.27880184331797236,0.1470985155195666,0.310077519379845,0.15168539325842698,0.4637681159420289,0.6666666666666666
5.8,0.22666666666666666,0.18072289156626506,0.024539877300613498,0.043189368770764125,0.08680555555555555,0.2834101382488479,0.03643724696356176,0.4651162790697673,0.14044943820224717,0.7101449275362319,0.5
6.8,0.16,0.20481927710843376,0.08282208588957056,0.0681063122923588,0.013888888888888888,0.2834101382488479,0.1578947368421038,0.36434108527131776,0.10112359550561799,0.1594202898550724,0.3333333333333333
6.6,0.4366666666666667,0.012048192771084338,0.11196319018404909,0.18770764119601327,0.2326388888888889,0.271889400921659,0.23693850009639328,0.5813953488372094,0.17415730337078655,0.27536231884057977,0.3333333333333333
8.1,0.13333333333333333,0.29518072289156627,0.006134969325153374,0.051495016611295685,0.1076388888888889,0.3271889400921659,0.12512049354154617,0.31782945736434093,0.10674157303370785,0.2898550724637681,0.5
8.6,0.31333333333333335,0.2108433734939759,0.22929447852760737,0.079734219269103,0.11979166666666667,0.8306451612903226,0.2504337767495653,0.2480620155038759,0.2303370786516854,0.43478260869565216,0.0
8.7,0.10000000000000002,0.1927710843373494,0.19631901840490798,0.05813953488372093,0.11805555555555555,0.37557603686635943,0.24368613842298037,0.310077519379845,0.14044943820224717,0.11594202898550734,0.6666666666666666
5.8,0.060000000000000005,0.20481927710843376,0.018404907975460124,0.05980066445182724,0.3298611111111111,0.3778801843317972,0.06246385193753444,0.5116279069767441,0.3820224719101124,0.5507246376811595,0.8333333333333334
7.8,0.12,0.18674698795180725,0.046012269938650305,0.026578073089700997,0.07291666666666667,0.21658986175115208,0.06844033159822525,0.20930232558139542,0.14044943820224717,0.5942028985507245,0.6666666666666666
7.0,0.05333333333333334,0.18072289156626506,0.03067484662576687,0.05647840531561461,0.11458333333333333,0.1935483870967742,0.06477732793522113,0.12403100775193779,0.14044943820224717,0.4637681159420289,0.5
6.6,0.24,0.09036144578313253,0.023006134969325152,0.11129568106312293,0.07291666666666667,0.10829493087557604,0.16560632350106017,0.4651162790697673,0.22471910112359553,0.18840579710144936,0.3333333333333333
